"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
8.284007409E1	-1.140887499E0	7.808728218E-1	1.236691952E0	1.854937636E0
8.284510508E1	-9.141680002E-1	5.256400108E-1	1.045298100E0	1.484805937E0
8.285013606E1	-6.919738054E-1	1.966371536E-1	8.035135269E-1	1.078484078E0
8.285516706E1	-5.647169352E-1	-8.650445938E-2	6.691613197E-1	8.798665297E-1
8.286019804E1	-5.223426223E-1	-2.903800011E-1	6.659669876E-1	8.948041063E-1
8.286522903E1	-5.215816498E-1	-3.864550591E-1	6.311483383E-1	9.053966838E-1
8.287026002E1	-4.760912061E-1	-3.986668587E-1	5.598344803E-1	8.360698213E-1
8.287529101E1	-4.573641419E-1	-3.557491302E-1	4.185128212E-1	7.147673632E-1
8.288032200E1	-4.647945762E-1	-3.007473946E-1	2.932920456E-1	6.265007720E-1
8.288535299E1	-4.261519909E-1	-2.143950462E-1	2.653360367E-1	5.458699182E-1
8.289038398E1	-3.026910424E-1	-5.826711655E-2	3.009023666E-1	4.307657812E-1
8.289541497E1	-2.043542862E-1	9.136962891E-2	4.187898636E-1	4.748621202E-1
8.290044591E1	-1.358326077E-1	1.823434830E-1	5.325040817E-1	5.790166148E-1
8.290547685E1	-1.974426508E-1	1.719508171E-1	5.844717026E-1	6.404356759E-1
8.291050778E1	-3.265885115E-1	7.005786896E-2	5.124826431E-1	6.117243009E-1
8.291553872E1	-4.558567405E-1	-7.535219193E-2	3.358049393E-1	5.711814755E-1
8.292056966E1	-4.938888252E-1	-2.163133621E-1	7.365703583E-2	5.441902252E-1
8.292560060E1	-4.546254575E-1	-3.194003105E-1	-2.498884201E-1	6.092167820E-1
8.293063153E1	-4.571563005E-1	-3.795285225E-1	-5.249757767E-1	7.928640165E-1
8.293566247E1	-5.297150612E-1	-3.724889755E-1	-6.897149086E-1	9.460722690E-1
8.294069341E1	-6.576764584E-1	-2.979793549E-1	-7.253632545E-1	1.023465618E0
8.294572435E1	-7.791025639E-1	-2.132682800E-1	-6.561408043E-1	1.040675223E0
8.295075528E1	-8.417986631E-1	-1.375589371E-1	-5.012788773E-1	9.893573486E-1
8.295578622E1	-9.230202436E-1	-1.092910767E-1	-3.420829773E-1	9.904199478E-1
8.296081716E1	-9.564383030E-1	-9.989976883E-2	-2.406311035E-1	9.912908348E-1
8.296584810E1	-9.427028894E-1	-8.572149277E-2	-1.967000961E-1	9.668132394E-1
8.297087903E1	-8.678693175E-1	-4.764175415E-2	-2.197980881E-1	8.965367190E-1
8.297590997E1	-7.801390290E-1	4.911422729E-5	-2.716569901E-1	8.260837895E-1
8.298094091E1	-6.747122407E-1	4.322099686E-2	-3.189172745E-1	7.475378855E-1
8.298597185E1	-5.609389544E-1	9.172201157E-2	-3.569726944E-1	6.711892002E-1
8.299100278E1	-4.718800187E-1	1.267871857E-1	-3.764829636E-1	6.168347950E-1
8.299603372E1	-3.735416830E-1	1.581931114E-1	-2.962636948E-1	5.023252196E-1
8.300106466E1	-2.463062704E-1	1.574068069E-1	-6.389617920E-2	2.992096312E-1
8.300609560E1	-3.268966079E-2	1.483645439E-1	3.108968735E-1	3.460310936E-1
8.301112653E1	2.050683498E-1	1.403617859E-1	7.420473099E-1	7.825526622E-1
8.301615747E1	4.429394305E-1	1.041622162E-1	1.148537636E0	1.235388120E0
8.302118841E1	6.760951877E-1	2.937316895E-2	1.463991165E0	1.612835273E0
8.302621935E1	8.234703541E-1	-5.617713928E-2	1.583897591E0	1.786054555E0
8.303125028E1	8.566476703E-1	-1.390981674E-1	1.561713219E0	1.786656573E0
8.303628122E1	7.615848184E-1	-1.770305634E-1	1.407595634E0	1.610179098E0
8.304131216E1	5.671386719E-1	-1.752705574E-1	1.150668144E0	1.294759908E0
8.304634310E1	3.210233450E-1	-1.148138046E-1	8.102035522E-1	8.790153547E-1
8.305137403E1	8.978152275E-2	-3.845596313E-2	4.769334793E-1	4.868317231E-1
8.305640497E1	-1.031932831E-1	9.262990952E-2	1.982717514E-1	2.419521465E-1
8.306143591E1	-2.634796500E-1	2.074890137E-1	3.574180603E-2	3.372694671E-1
8.306646685E1	-3.439468741E-1	3.213582039E-1	-2.095031738E-2	4.711788018E-1
8.307149778E1	-3.642524481E-1	3.632783890E-1	8.422851562E-3	5.145113976E-1
8.307652872E1	-3.722276092E-1	2.813034058E-1	1.340579987E-2	4.667598039E-1
8.308155966E1	-3.481158018E-1	1.235885620E-1	-1.257896423E-3	3.694053687E-1
8.308659060E1	-3.437209129E-1	-3.333330154E-2	1.080322266E-1	3.618371691E-1
8.309162153E1	-3.489843607E-1	-1.992378235E-1	3.173713684E-1	5.120648199E-1
8.309665247E1	-3.495855927E-1	-3.218488693E-1	5.885858536E-1	7.564589139E-1
8.310168341E1	-3.360606432E-1	-4.015688896E-1	7.544221878E-1	9.183393526E-1
8.310671435E1	-3.369838595E-1	-4.293179512E-1	8.535490036E-1	1.013122858E0
8.311174528E1	-3.570595384E-1	-4.103488922E-1	9.436931610E-1	1.089235746E0
8.311677622E1	-4.490622878E-1	-3.306021690E-1	1.001079559E0	1.145912308E0
8.312180716E1	-6.042783260E-1	-2.141532898E-1	1.073572159E0	1.250428369E0
8.312683810E1	-7.863479257E-1	-7.544231415E-2	9.649782181E-1	1.247083624E0
8.313186903E1	-9.491630793E-1	4.238986969E-2	7.376384735E-1	1.202837466E0
8.313689997E1	-1.079885244E0	1.059427261E-1	5.924634933E-1	1.236280305E0
8.314193091E1	-1.208964586E0	1.152920723E-1	5.292911530E-1	1.324778003E0
8.314696185E1	-1.246860266E0	1.280360222E-1	5.192403793E-1	1.356710845E0
8.315199278E1	-1.026436210E0	1.634974480E-1	3.039827347E-1	1.082916530E0
8.315702372E1	-6.125681400E-1	1.984500885E-1	6.531715393E-2	6.472159565E-1
8.316205466E1	-1.362371147E-1	1.474752426E-1	2.765617371E-1	3.417541412E-1
8.316708560E1	2.709454000E-1	5.853366852E-2	7.412080765E-1	7.913450655E-1
8.317211653E1	5.914230347E-1	4.114866257E-2	1.024139404E0	1.183357908E0
8.317714747E1	8.942058086E-1	9.474420547E-2	8.437662125E-1	1.233094446E0
8.318217841E1	1.157363892E0	-9.846687317E-4	7.651281357E-1	1.387412416E0
8.318720935E1	1.392670393E0	-2.457766533E-1	1.758460999E-1	1.425082046E0
8.319224028E1	1.496986985E0	-4.524660110E-1	-2.495145798E-1	1.583651808E0
8.319727122E1	1.380849957E0	-5.294718742E-1	-5.691528320E-1	1.584620465E0
8.320230216E1	1.140307665E0	-5.573158264E-1	-1.013472080E0	1.624200775E0
8.320733310E1	7.227848172E-1	-4.635548592E-1	-1.243340492E0	1.511025009E0
8.321236403E1	6.034105271E-2	-1.713085175E-1	-1.087232113E0	1.102298198E0
8.321739497E1	-5.570135117E-1	1.041760445E-1	-8.948874474E-1	1.059216807E0
8.322242591E1	-1.031127334E0	3.055272102E-1	-7.093710899E-1	1.288323639E0
8.322745685E1	-1.316121817E0	4.372625351E-1	-5.256433487E-1	1.483130504E0
8.323248778E1	-1.413793445E0	4.752011299E-1	-3.625850677E-1	1.534957963E0
8.323751872E1	-1.378396511E0	4.046263695E-1	-2.389745712E-1	1.456299518E0
8.324254966E1	-1.268535495E0	2.778816223E-1	-1.401567459E-1	1.306156350E0
8.324758060E1	-1.166773200E0	1.949853897E-1	1.073169708E-2	1.183002186E0
8.325261153E1	-1.050271153E0	2.081441879E-1	2.808027267E-1	1.106907255E0
8.325764247E1	-8.578475118E-1	2.786808014E-1	6.892290115E-1	1.135166055E0
8.326267341E1	-5.424698591E-1	3.103194237E-1	1.044918060E0	1.217548950E0
8.326770435E1	-1.377814710E-1	2.402501106E-1	1.238407135E0	1.268998062E0
8.327273528E1	3.185643256E-1	8.225965500E-2	1.270379066E0	1.312292975E0
8.327776622E1	7.321901917E-1	-7.319688797E-2	1.227488518E0	1.431149301E0
8.328279716E1	1.028233409E0	-1.546950340E-1	1.157875061E0	1.556235571E0
8.328782810E1	1.193867564E0	-1.623802185E-1	1.109437943E0	1.637846038E0
8.329285903E1	1.268702984E0	-1.153974533E-1	9.960136414E-1	1.617085962E0
8.329788997E1	1.244347572E0	-8.056163788E-2	8.366641998E-1	1.501631793E0
8.330292091E1	1.150489926E0	-3.364562988E-2	6.264438629E-1	1.310416351E0
8.330795185E1	1.040326595E0	-7.707118988E-3	4.272804260E-1	1.124681016E0
8.331298278E1	9.092450142E-1	6.949663162E-2	2.292623520E-1	9.402752276E-1
8.331801372E1	7.762416601E-1	1.219124794E-1	1.768207550E-2	7.859557388E-1
8.332304466E1	6.506788731E-1	1.882743835E-1	-1.838302612E-1	7.018716437E-1
8.332807560E1	5.322821140E-1	2.260513306E-1	-3.421688080E-1	6.719396893E-1
8.333310653E1	4.111535549E-1	2.643251419E-1	-5.054521561E-1	7.031336348E-1
8.333813747E1	2.965072393E-1	2.842321396E-1	-6.308121681E-1	7.527472641E-1
8.334316841E1	2.023301423E-1	2.908806801E-1	-6.945910454E-1	7.797472519E-1
8.334819935E1	1.569094658E-1	3.035488129E-1	-7.495598793E-1	8.237733152E-1
8.335323028E1	1.502983868E-1	3.080959320E-1	-8.006606102E-1	8.709593108E-1
8.335826122E1	1.583194435E-1	3.189597130E-1	-8.336100578E-1	9.064800457E-1
8.336329216E1	1.568997800E-1	2.931704521E-1	-8.197951317E-1	8.846640678E-1
8.336832310E1	1.508169770E-1	2.546839714E-1	-7.736325264E-1	8.283217803E-1
8.337335403E1	1.688021123E-1	2.129459381E-1	-6.950764656E-1	7.463051780E-1
8.337838497E1	2.109419107E-1	1.629991531E-1	-6.797051430E-1	7.301125222E-1
8.338341591E1	2.678746879E-1	1.382384300E-1	-6.604361534E-1	7.259770139E-1
8.338844685E1	3.255713880E-1	1.003184319E-1	-6.276936531E-1	7.141847370E-1
8.339347778E1	3.697273135E-1	7.303619385E-2	-5.574965477E-1	6.729301395E-1
8.339850872E1	4.050868452E-1	5.637454987E-2	-4.738011360E-1	6.259081071E-1
8.340353966E1	4.555486441E-1	5.014181137E-2	-3.908462524E-1	6.023284498E-1
8.340857060E1	4.970589876E-1	6.379652023E-2	-2.989959717E-1	5.835548168E-1
8.341360153E1	5.535042286E-1	9.235191345E-2	-1.837854385E-1	5.904853041E-1
8.341863247E1	5.673966408E-1	8.300352097E-2	-1.120672226E-1	5.842838307E-1
8.342366341E1	5.675878525E-1	6.431770325E-2	-5.975532532E-2	5.743373888E-1
8.342869435E1	5.398586988E-1	2.618789673E-3	1.157760620E-2	5.399891793E-1
8.343372528E1	4.794741869E-1	-2.569246292E-2	8.289718628E-2	4.872653713E-1
8.343875622E1	4.199037850E-1	-5.425453186E-2	1.303815842E-1	4.430147857E-1
8.344378716E1	3.707362711E-1	-7.845258713E-2	1.589603424E-1	4.109362257E-1
8.344881810E1	3.174467683E-1	-8.410692215E-2	1.926937103E-1	3.807588358E-1
8.345384903E1	2.647314668E-1	-8.084249496E-2	1.646528244E-1	3.220695749E-1
8.345887997E1	2.364531457E-1	-5.914115906E-2	9.407520294E-2	2.612621493E-1
8.346391091E1	2.420113981E-1	-1.893377304E-2	4.866600037E-3	2.427996877E-1
8.346894185E1	2.429572642E-1	2.076053619E-2	-6.477451324E-2	2.522993651E-1
8.347397278E1	2.583149076E-1	6.002283096E-2	-1.197080612E-1	2.909628011E-1
8.347900372E1	2.687093318E-1	8.463478088E-2	-1.600303650E-1	3.240022667E-1
8.348403466E1	2.499955595E-1	9.473896027E-2	-1.858367920E-1	3.255895631E-1
8.348906560E1	1.972316206E-1	1.143908501E-1	-1.637506485E-1	2.807131162E-1
8.349409653E1	1.436378658E-1	1.293168068E-1	-1.608324051E-1	2.514393277E-1
8.349912747E1	1.274509728E-1	1.395621300E-1	-1.723055840E-1	2.557548687E-1
8.350415841E1	1.151606441E-1	1.404371262E-1	-2.508230209E-1	3.096720010E-1
8.350918935E1	1.071600616E-1	1.128697395E-1	-3.628740311E-1	3.948422715E-1
8.351422028E1	9.408712387E-2	1.000270844E-1	-4.511032104E-1	4.715420564E-1
8.351925122E1	3.315684199E-2	1.116323471E-1	-5.300250053E-1	5.426671755E-1
8.352428216E1	-8.623629808E-3	1.334414482E-1	-5.519232750E-1	5.678910887E-1
8.352931310E1	-1.220998168E-2	1.799192429E-1	-5.408740044E-1	5.701444608E-1
8.353434403E1	3.179880977E-2	2.223854065E-1	-4.873814583E-1	5.366629475E-1
8.353937497E1	1.185368896E-1	2.465362549E-1	-4.010891914E-1	4.854932117E-1
8.354440591E1	2.240576446E-1	2.426977158E-1	-3.010759354E-1	4.469348143E-1
8.354943685E1	3.341864944E-1	1.915960312E-1	-2.446250916E-1	4.563234462E-1
8.355446778E1	4.156490266E-1	1.409358978E-1	-2.124342918E-1	4.876016499E-1
8.355949872E1	4.353283346E-1	1.050119400E-1	-2.092323303E-1	4.942837591E-1
8.356452966E1	3.885619640E-1	8.846044540E-2	-1.822857857E-1	4.382165651E-1
8.356956060E1	2.994183600E-1	9.590911865E-2	-1.650099754E-1	3.550749292E-1
8.357459153E1	1.868599355E-1	1.273765564E-1	-1.382884979E-1	2.650757086E-1
8.357962247E1	7.943302393E-2	1.493191719E-1	-1.260104179E-1	2.109133609E-1
8.358465341E1	-1.359739900E-2	1.522765160E-1	-1.282114983E-1	1.995274790E-1
8.358968435E1	-3.495192528E-2	1.362352371E-1	-1.544084549E-1	2.088627489E-1
8.359471528E1	-4.212740064E-2	1.108736992E-1	-1.807212830E-1	2.161663183E-1
8.359974622E1	-1.104551554E-2	7.620429993E-2	-2.071580887E-1	2.210058199E-1
8.360477716E1	5.359238386E-2	4.658651352E-2	-2.002468109E-1	2.124646609E-1
8.360980810E1	8.968961239E-2	3.635978699E-2	-1.887273788E-1	2.120949886E-1
8.361483903E1	1.212859154E-1	2.158212662E-2	-8.652019501E-2	1.505383858E-1
8.361986997E1	1.197537482E-1	2.171039581E-3	1.067352295E-2	1.202480674E-1
8.362490091E1	1.042091846E-1	-1.721620560E-2	1.077384949E-1	1.508758933E-1
8.362993185E1	5.055576563E-2	-4.631376266E-2	1.952381134E-1	2.069269702E-1
8.363496278E1	1.766681671E-3	-5.176067352E-2	2.684974670E-1	2.734468473E-1
8.363999372E1	-1.835066080E-2	-6.715106964E-2	2.941198349E-1	3.022457447E-1
8.364502466E1	-5.302071571E-2	-6.860065460E-2	3.008937836E-1	3.131362564E-1
8.365005560E1	-9.266076982E-2	-5.621337891E-2	3.128147125E-1	3.310574068E-1
8.365508653E1	-1.230641752E-1	-5.869817734E-2	3.442249298E-1	3.702446077E-1
8.366011747E1	-1.108518690E-1	-6.173276901E-2	3.473091125E-1	3.697603160E-1
8.366514841E1	-8.006285131E-2	-4.622936249E-2	3.460464478E-1	3.581834141E-1
8.367017935E1	-2.596384287E-2	-3.608226776E-2	3.117198944E-1	3.148735361E-1
8.367521028E1	-1.550787687E-2	-2.654743195E-2	2.635297775E-1	2.653171763E-1
8.368024122E1	-2.449595928E-2	-5.106163025E-2	1.775426865E-1	1.863565068E-1
8.368527216E1	-5.757477880E-2	-7.123279572E-2	1.159143448E-1	1.477332111E-1
8.369030310E1	-1.241804063E-1	-7.732820511E-2	6.414031982E-2	1.597322924E-1
8.369533403E1	-1.812644005E-1	-5.975198746E-2	4.608726501E-2	1.963443885E-1
8.370036497E1	-2.241472602E-1	-3.274631500E-2	3.770923615E-2	2.296438588E-1
8.370539591E1	-2.241827846E-1	-1.540899277E-2	6.287574768E-2	2.333424899E-1
8.371042685E1	-1.671333164E-1	-1.246786118E-2	1.310834885E-1	2.127718824E-1
8.371545778E1	-5.305278301E-2	-9.603500366E-3	2.040510178E-1	2.110536492E-1
8.372048872E1	7.930055261E-2	-3.535318375E-2	2.560939789E-1	2.704118179E-1
8.372551966E1	2.201374471E-1	-5.644226074E-2	2.604284286E-1	3.456431554E-1
8.373055060E1	3.364263177E-1	-6.825399399E-2	2.175073624E-1	4.063874107E-1
8.373558153E1	4.143924713E-1	-7.562303543E-2	1.514654160E-1	4.476401859E-1
8.374061247E1	3.929161131E-1	-5.001735687E-2	8.617305756E-2	4.053524439E-1
8.374564341E1	2.967443764E-1	-2.486991882E-2	-1.642894745E-2	2.982375699E-1
8.375067435E1	1.740222573E-1	2.382707596E-2	-1.182270050E-1	2.117288367E-1
8.375570528E1	5.984038115E-3	3.907108307E-2	-1.956090927E-1	1.995627104E-1
8.376073622E1	-1.454191655E-1	4.031896591E-2	-2.821397781E-1	3.199612588E-1
8.376576716E1	-2.709137201E-1	4.686212540E-2	-3.303823471E-1	4.298171679E-1
8.377079810E1	-3.423948288E-1	4.929685593E-2	-3.075037003E-1	4.628422242E-1
8.377582903E1	-3.701439500E-1	8.569192886E-2	-2.236175537E-1	4.408565081E-1
8.378085997E1	-3.500196636E-1	1.081929207E-1	-1.124000549E-1	3.832143595E-1
8.378589091E1	-2.540990412E-1	1.310749054E-1	-1.200008392E-2	2.861659581E-1
8.379092185E1	-1.164770126E-1	1.256284714E-1	7.783031464E-2	1.881673860E-1
8.379595278E1	-1.824331284E-2	9.661865234E-2	1.193456650E-1	1.546330178E-1
8.380098372E1	5.040907860E-2	5.839681625E-2	1.320085526E-1	1.528970938E-1
8.380601466E1	8.504450321E-2	2.036046982E-2	1.494197845E-1	1.731282423E-1
8.381104560E1	4.787902534E-2	6.162166595E-3	1.716032028E-1	1.782639408E-1
8.381607653E1	-2.250130475E-2	2.980709076E-2	1.653099060E-1	1.694760644E-1
8.382110747E1	-1.020653769E-1	5.299234390E-2	1.355237961E-1	1.777420293E-1
8.382613841E1	-1.670733541E-1	7.102060318E-2	5.866718292E-2	1.907859274E-1
8.383116935E1	-2.224015445E-1	7.448339462E-2	1.578330994E-3	2.345478931E-1
8.383620028E1	-2.491855025E-1	9.682989120E-2	-2.172374725E-2	2.682188727E-1
8.384123122E1	-2.429877222E-1	9.054517746E-2	-4.959964752E-2	2.640105818E-1
8.384626216E1	-2.420467138E-1	9.394264221E-2	-7.257652283E-2	2.695907702E-1
8.385129310E1	-2.178703249E-1	8.324193954E-2	-9.072685242E-2	2.502559903E-1
8.385632403E1	-1.658733338E-1	9.175586700E-2	-9.931087494E-2	2.139994203E-1
8.386135497E1	-1.005452946E-1	7.183837891E-2	-9.840965271E-2	1.579701513E-1
8.386638591E1	-3.605420887E-2	4.263448715E-2	-9.279251099E-2	1.082961475E-1
8.387141685E1	2.299222350E-2	2.796125412E-2	-7.775306702E-2	8.576720529E-2
8.387644778E1	4.812417924E-2	2.294874191E-2	-3.912258148E-2	6.612985532E-2
8.388147872E1	4.918219149E-2	1.322698593E-2	-5.558013916E-3	5.123214455E-2
8.388650966E1	5.972206593E-2	2.728271484E-2	-7.314682007E-4	6.566282611E-2
8.389154060E1	6.082876027E-2	4.113245010E-2	-4.336833954E-2	8.528088532E-2
8.389657153E1	3.367175162E-2	4.532289505E-2	-6.662654877E-2	8.733297586E-2
8.390160247E1	-1.669810712E-2	4.951858521E-2	-9.447288513E-2	1.079631562E-1
8.390663341E1	-8.068156242E-2	6.805181503E-2	-1.364259720E-1	1.724894486E-1
8.391166435E1	-1.202502623E-1	7.718849182E-2	-1.497211456E-1	2.069652394E-1
8.391669528E1	-1.546076238E-1	1.008782387E-1	-1.441860199E-1	2.342424913E-1
8.392172622E1	-1.648757160E-1	1.247978210E-1	-1.390018463E-1	2.491586064E-1
8.392675716E1	-1.466098428E-1	1.157064438E-1	-1.389141083E-1	2.327650245E-1
8.393178810E1	-1.286658943E-1	8.337593079E-2	-1.058893204E-1	1.863303688E-1
8.393681903E1	-9.680711478E-2	3.745460510E-2	-9.715270996E-2	1.421728313E-1
8.394184997E1	-5.596419424E-2	6.459712982E-3	-5.545711517E-2	7.905194844E-2
8.394688091E1	-1.444704831E-3	-9.775638580E-3	-3.802967072E-2	3.929257101E-2
8.395191185E1	5.724399537E-2	-1.141738892E-2	-1.901626587E-3	5.840246535E-2
8.395694278E1	5.841559917E-2	-3.379821777E-3	5.317687988E-3	5.875443155E-2
8.396197372E1	-2.004213631E-3	-2.377367020E-2	-1.135635376E-2	2.642292636E-2
8.396700466E1	-8.533135056E-2	-2.958250046E-2	-1.277303696E-1	1.564340469E-1
8.397203560E1	-1.674127877E-1	-1.600694656E-2	-3.288536072E-1	3.693615556E-1
8.397706653E1	-4.881548136E-2	1.229858398E-2	-2.485666275E-1	2.536130413E-1
8.398209747E1	1.690216362E-1	2.976894379E-3	-3.174781799E-3	1.690776587E-1
8.398712841E1	2.714497447E-1	-3.429126740E-2	1.496229172E-1	3.118459111E-1
8.399215935E1	2.024729848E-1	-6.153964996E-2	1.585464478E-1	2.644227944E-1
8.399719028E1	3.004121035E-2	-6.482028961E-2	1.294136047E-1	1.478243057E-1
8.400222122E1	-1.406676471E-1	-5.395650864E-2	1.338605881E-1	2.015374625E-1
8.400725216E1	-2.530803382E-1	-8.146905899E-2	2.761993408E-1	3.833705010E-1
8.401228310E1	-2.701989412E-1	-1.471223831E-1	4.366283417E-1	5.341317929E-1
8.401731403E1	-2.786883414E-1	-2.128691673E-1	5.059642792E-1	6.156137798E-1
8.402234497E1	-2.740876079E-1	-2.267322540E-1	5.278797150E-1	6.365442053E-1
8.402737591E1	-2.850849926E-1	-1.988997459E-1	5.219402313E-1	6.271014009E-1
8.403240685E1	-3.068645895E-1	-1.725420952E-1	5.311717987E-1	6.372441688E-1
8.403743778E1	-3.251663148E-1	-1.571879387E-1	5.602235794E-1	6.665520530E-1
8.404246872E1	-2.260573506E-1	-1.337099075E-1	5.186786652E-1	5.813844020E-1
8.404749966E1	-5.315177888E-2	-1.496167183E-1	4.213409424E-1	4.502648817E-1
8.405253060E1	6.514534354E-2	-1.189775467E-1	2.970771790E-1	3.265798871E-1
8.405756153E1	9.164833277E-2	-6.100225449E-2	2.077255249E-1	2.350969707E-1
8.406259247E1	6.057632715E-2	-4.234313965E-3	1.481266022E-1	1.600903217E-1
8.406762341E1	4.375260323E-2	6.579589844E-2	1.131362915E-1	1.379971413E-1
8.407265435E1	7.428091019E-2	1.111626625E-1	6.444358826E-2	1.484175435E-1
8.407768528E1	1.327728927E-1	1.511955261E-1	5.430698395E-2	2.084177935E-1
8.408271622E1	1.763194501E-1	2.050619125E-1	5.382633209E-2	2.757466419E-1
8.408774716E1	2.003826797E-1	2.631926537E-1	5.339527130E-2	3.350740907E-1
8.409277810E1	2.337320447E-1	2.733602524E-1	4.823303223E-2	3.628814155E-1
8.409780903E1	3.477072120E-1	2.074728012E-1	2.888202667E-2	4.059303388E-1
8.410283997E1	4.088681638E-1	1.754202843E-1	-4.730987549E-2	4.474189042E-1
8.410787091E1	4.274703562E-1	2.055377960E-1	-1.562213898E-1	4.993814310E-1
8.411290185E1	3.945857882E-1	2.831883430E-1	-2.264499664E-1	5.358854068E-1
8.411793278E1	3.440662324E-1	3.130917549E-1	-2.821273804E-1	5.440623843E-1
8.412296372E1	2.902854085E-1	3.053135872E-1	-3.140039444E-1	5.254336133E-1
8.412799466E1	2.618036270E-1	2.602939606E-1	-3.651094437E-1	5.192292277E-1
8.413302560E1	2.393302470E-1	2.259960175E-1	-4.069166183E-1	5.233873340E-1
8.413805653E1	1.943541616E-1	1.928744316E-1	-4.347867966E-1	5.138225812E-1
8.414308747E1	1.269467622E-1	1.704149246E-1	-4.440879822E-1	4.923117538E-1
8.414811841E1	7.505123317E-2	1.442403793E-1	-4.349408150E-1	4.643398402E-1
8.415314935E1	3.188699484E-4	1.524133682E-1	-3.980302811E-1	4.262136098E-1
8.415818028E1	-6.413662434E-2	1.755280495E-1	-3.239927292E-1	3.740252549E-1
8.416321122E1	-1.139681712E-1	2.038788795E-1	-2.320647240E-1	3.292557937E-1
8.416824216E1	-1.306073964E-1	1.850643158E-1	-1.460413933E-1	2.695091492E-1
8.417327310E1	-1.381580532E-1	1.477551460E-1	-4.197597504E-2	2.065943206E-1
8.417830403E1	-1.226387843E-1	1.013927460E-1	-5.884170532E-4	1.591260714E-1
8.418333497E1	-9.366575629E-2	5.071544647E-2	3.568649292E-2	1.123336823E-1
8.418836591E1	-7.026015222E-2	1.462602615E-2	6.223249435E-2	9.499101528E-2
8.419339685E1	-3.801453114E-2	2.456665039E-3	4.592037201E-2	5.966423004E-2
8.419842778E1	1.265251637E-2	-2.393865585E-2	2.506256104E-2	3.689549268E-2
8.420345872E1	8.178812265E-2	-2.645397186E-2	-5.055427551E-3	8.610846057E-2
8.420848966E1	1.503481120E-1	-6.697750092E-2	-1.589775085E-2	1.653580324E-1
8.421352060E1	1.996050477E-1	-7.875919342E-2	-1.234626770E-2	2.149363067E-1
8.421855153E1	1.918779463E-1	-1.000709534E-1	-1.823520660E-2	2.171724309E-1
8.422358247E1	1.846661717E-1	-1.070485115E-1	-9.775161743E-3	2.136738930E-1
8.422861341E1	1.447563618E-1	-9.977054596E-2	-2.510356903E-2	1.775915407E-1
8.423364435E1	1.245813370E-1	-1.021399498E-1	-4.024791718E-2	1.660511177E-1
8.423867528E1	1.285789758E-1	-1.092834473E-1	-2.674865723E-2	1.708534914E-1
8.424370622E1	1.327506155E-1	-1.021680832E-1	9.117126465E-4	1.675167883E-1
8.424873716E1	1.512550861E-1	-1.000342369E-1	3.796195984E-2	1.852729338E-1
8.425376810E1	1.791148484E-1	-8.859777451E-2	9.382247925E-2	2.207585835E-1
8.425879903E1	2.018054873E-1	-8.709907532E-2	2.017030716E-1	2.983216933E-1
8.426382997E1	2.001202255E-1	-9.549808502E-2	3.137216568E-1	3.841734854E-1
8.426886091E1	1.645517051E-1	-9.963750839E-2	3.777360916E-1	4.238979260E-1
8.427389185E1	8.110579848E-2	-7.118940353E-2	3.467531204E-1	3.631581036E-1
8.427892278E1	1.209458709E-2	-5.795288086E-2	1.978473663E-1	2.065148803E-1
